x38 t6,,
Wavelength (nm),Abs,
349,0.1134313643,
348,0.0960322246,
347,0.09638316184,
346,0.09734416753,
345,0.09744455665,
344,0.09811076522,
343,0.09815599769,
342,0.09933073819,
341,0.09907379001,
340,0.09870385379,
339,0.1003404707,
338,0.100602895,
337,0.1006384343,
336,0.1010562479,
335,0.1020313352,
334,0.1025891826,
333,0.1036629528,
332,0.104509905,
331,0.1038802415,
330,0.1056953073,
329,0.1060643494,
328,0.1081476137,
327,0.1075517461,
326,0.1079656854,
325,0.1090270951,
324,0.1094427034,
323,0.1122249588,
322,0.1118542925,
321,0.1142772958,
320,0.1145679355,
319,0.1161635295,
318,0.1171607003,
317,0.1194283813,
316,0.120081082,
315,0.1227216944,
314,0.1239006072,
313,0.1271011382,
312,0.1284092367,
311,0.1309550107,
310,0.1339336038,
309,0.1390312463,
308,0.1371188611,
307,0.1425872445,
306,0.1496459544,
305,0.159889698,
304,0.1709304899,
303,0.1858645678,
302,0.2033856064,
301,0.2255616784,
300,0.2485858798,
299,0.2754959166,
298,0.3020319939,
297,0.3278687298,
296,0.3519220054,
295,0.3769778013,
294,0.4012416899,
293,0.4251487255,
292,0.4502856433,
291,0.4764882922,
290,0.5003114343,
289,0.5210415721,
288,0.5410339832,
287,0.5610085726,
286,0.5777310133,
285,0.5976554155,
284,0.615506649,
283,0.6339222789,
282,0.6518707871,
281,0.6693732738,
280,0.6873371005,
279,0.7052639723,
278,0.7237779498,
277,0.7419476509,
276,0.7605817914,
275,0.7784399986,
274,0.7966362834,
273,0.8142265081,
272,0.8308473825,
271,0.8460565209,
270,0.8599001169,
269,0.8742028475,
268,0.8863599896,
267,0.8970343471,
266,0.9059124589,
265,0.9157155752,
264,0.9211617112,
263,0.9252570271,
262,0.9281463027,
261,0.9285964966,
260,0.9282807708,
259,0.925767839,
258,0.9211275578,
257,0.9167026281,
256,0.9094967842,
255,0.9032729268,
254,0.895643115,
253,0.8896760941,
252,0.8818746209,
251,0.8744213581,
250,0.8670393825,
249,0.8595466614,
248,0.8524984121,
247,0.845400393,
246,0.8408114314,
245,0.8375344276,
244,0.835938096,
243,0.8360489011,
242,0.8374879956,
241,0.8417124152,
240,0.8482335806,
239,0.8572550416,
238,0.8689473867,
237,0.8852531314,
236,0.905441761,
235,0.9296788573,
234,0.958224237,
233,0.990749836,
232,1.030652046,
231,1.073974848,
230,1.122977257,
229,1.178824544,
228,1.241564035,
227,1.313672423,
226,1.396073461,
225,1.491412163,
224,1.600373387,
223,1.726689696,
222,1.874165058,
221,2.043009281,
220,2.245250463,

x38 t6,
x38 t6
Collection Time: 1/09/2024 1:37:03 PM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 300
Instrument Version                9.00
Start (nm)                        349.00
Stop (nm)                         220.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.000
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.0
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Date/Time stamp: 14/05/2024 10:46:35 AM
Method Modifications:
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Saved as E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 160.00
<Current Wavelength> , 220.00

