x5 naoh,,
Wavelength (nm),Abs,
349,0.1129315048,
348,0.09680259228,
347,0.09669866413,
346,0.09903532267,
345,0.09844854474,
344,0.09801904857,
343,0.09800198674,
342,0.09955453128,
341,0.09963934124,
340,0.1008719802,
339,0.1013211012,
338,0.1010144725,
337,0.1013267934,
336,0.1016998291,
335,0.1035071686,
334,0.1028338149,
333,0.104147546,
332,0.1044402644,
331,0.1045245901,
330,0.1069755405,
329,0.1074573174,
328,0.1081729829,
327,0.1077392101,
326,0.1084114462,
325,0.1113324314,
324,0.110925898,
323,0.1115666404,
322,0.1123873517,
321,0.1152524874,
320,0.1145229787,
319,0.1167687997,
318,0.1168847904,
317,0.1181277111,
316,0.1184470803,
315,0.1216866896,
314,0.1219871938,
313,0.1259465516,
312,0.1257209927,
311,0.1274687946,
310,0.1286430657,
309,0.1305152923,
308,0.1271439791,
307,0.1301527619,
306,0.1307796836,
305,0.1346169561,
304,0.1359848976,
303,0.1381509751,
302,0.1414889395,
301,0.1447408944,
300,0.1470011771,
299,0.1509052813,
298,0.1539811492,
297,0.1578341126,
296,0.1601328403,
295,0.1636100858,
294,0.1665087938,
293,0.1696551591,
292,0.175584048,
291,0.1801047623,
290,0.184054628,
289,0.1862538159,
288,0.1911162734,
287,0.1960982233,
286,0.1988792419,
285,0.2045353502,
284,0.2073590755,
283,0.2123162895,
282,0.2156185806,
281,0.2194852233,
280,0.2234330773,
279,0.2284328789,
278,0.2312788218,
277,0.2356794626,
276,0.2397199273,
275,0.2444050759,
274,0.2483604252,
273,0.2523849308,
272,0.2581098974,
271,0.2619866431,
270,0.2671024501,
269,0.272393167,
268,0.2773824036,
267,0.2836699784,
266,0.2911306322,
265,0.297494173,
264,0.3046273291,
263,0.3116781116,
262,0.319514364,
261,0.3283824325,
260,0.3353054225,
259,0.3428443968,
258,0.3504454494,
257,0.3586550057,
256,0.3663063049,
255,0.3746389747,
254,0.3826347291,
253,0.3910091221,
252,0.3998298347,
251,0.4077947736,
250,0.4150515497,
249,0.4212807715,
248,0.4273939133,
247,0.4337626696,
246,0.4389849007,
245,0.4437449872,
244,0.4501013756,
243,0.4537756145,
242,0.4574738145,
241,0.4629351497,
240,0.4670841098,
239,0.4690470695,
238,0.4721173942,
237,0.4754585624,
236,0.4792644382,
235,0.4836804271,
234,0.4880226254,
233,0.4946114719,
232,0.5026984811,
231,0.5134157538,
230,0.5252777934,
229,0.5422601104,
228,0.5633782148,
227,0.5908656716,
226,0.6279354692,
225,0.6743081808,
224,0.7342687249,
223,0.8099558353,
222,0.9046295285,
221,1.025890708,
220,1.176232219,

x5 naoh,
x5 naoh
Collection Time: 1/09/2024 10:00:42 AM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 300
Instrument Version                9.00
Start (nm)                        349.00
Stop (nm)                         220.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.000
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.0
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name                E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Date/Time stamp: 14/05/2024 10:46:35 AM
Method Modifications:
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Saved as E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
Opened E:\Dokumente und Einstellungen\Cary\Robert_RTG_Cary300\2024-05-13-RTG-standard.MSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 162.00
<Current Wavelength> , 223.00

