Wavelength	Abs
349	0,1080499664
348	0,09290305525
347	0,09228120744
346	0,09490340948
345	0,09458820522
344	0,09396840632
343	0,09431854635
342	0,09452673048
341	0,09485033154
340	0,09455965459
339	0,09683575481
338	0,0962940976
337	0,0966797173
336	0,09713679552
335	0,09851043671
334	0,09919367731
333	0,09831338376
332	0,1002190933
331	0,1008165702
330	0,1007343978
329	0,1021006554
328	0,1024080589
327	0,1028321087
326	0,1032111347
325	0,1044974923
324	0,1048220471
323	0,1057684794
322	0,1068665087
321	0,108603999
320	0,1081252694
319	0,1089404598
318	0,1105349436
317	0,1114841476
316	0,1121513918
315	0,1141485646
314	0,1141507924
313	0,117715314
312	0,1171582937
311	0,1172446162
310	0,1188295707
309	0,121143572
308	0,1165294573
307	0,118702136
306	0,1198976338
305	0,1220490411
304	0,1236894131
303	0,1249256581
302	0,1270767152
301	0,1296259314
300	0,1319172084
299	0,1341628432
298	0,1365049034
297	0,1390665472
296	0,141094774
295	0,1439559311
294	0,1464333087
293	0,1493881941
292	0,1530981809
291	0,1564176083
290	0,1601298004
289	0,1616324335
288	0,1660482436
287	0,169678539
286	0,1724452227
285	0,1759315282
284	0,1792778671
283	0,1830135286
282	0,1855605245
281	0,1890877485
280	0,1924444735
279	0,1964020133
278	0,1990927756
277	0,2031309456
276	0,2067871243
275	0,2105374336
274	0,2143402994
273	0,2184642106
272	0,2229187042
271	0,2278609276
270	0,2322457731
269	0,2374723554
268	0,2424279004
267	0,248211816
266	0,2552288771
265	0,2625750601
264	0,2697545886
263	0,2769017518
262	0,2851091921
261	0,292388916
260	0,3002995849
259	0,3084823191
258	0,3156240284
257	0,3236513734
256	0,3312485814
255	0,3395676315
254	0,3484349847
253	0,3569640815
252	0,3654095531
251	0,3737629354
250	0,3815906048
249	0,3884055316
248	0,3944720924
247	0,399251163
246	0,4043010175
245	0,4085999131
244	0,413271755
243	0,4168909788
242	0,4209090471
241	0,4238218665
240	0,4262028337
239	0,4276122153
238	0,4290058017
237	0,4307783246
236	0,4319110215
235	0,4338950813
234	0,4362716675
233	0,4384519756
232	0,4429057837
231	0,4485642016
230	0,4552816153
229	0,4646962583
228	0,4777343273
227	0,494568646
226	0,5169240236
225	0,5465961695
224	0,5830715299
223	0,6296226978
222	0,6865493059
221	0,7544484735
220	0,8364732265
