Wavelength	Abs
349	0,01596429944
348	-0,0008027580916
347	-0,001741373795
346	0,0003947332734
345	-0,0004618706298
344	-0,0007503551315
343	-0,0001515100303
342	-0,0006123924395
341	-0,001245656633
340	-8,17919572e-05
339	-0,000459233037
338	-0,00055091799
337	-0,0004451657296
336	-0,001248134649
335	-0,0001595835638
334	-0,0001714348182
333	3,124548675e-05
332	0,0002676916192
331	9,117995069e-05
330	-0,000749218103
329	-0,0005224786
328	-0,0009667994455
327	0,0001143792688
326	-0,0003687184944
325	-0,0004078230995
324	-0,001075316803
323	-0,001231253496
322	-0,0003512857947
321	0,0002181699529
320	-0,0007839474711
319	0,0001331001549
318	-0,0006728243316
317	-1,967329126e-06
316	-0,0007064744132
315	0,0002388637367
314	-0,00108802109
313	0,0009106906364
312	-0,0005463160924
311	-0,0009397304384
310	-0,001290102373
309	-0,0009248520946
308	-0,001394410618
307	-0,0007677201065
306	-0,001088176039
305	-0,0007288546185
304	-0,001539141289
303	-0,001103203627
302	-0,001158145722
301	-0,001174720004
300	-0,001491264207
299	-0,0007777460269
298	-0,0003515961871
297	-0,0006298663793
296	-0,001416703803
295	-0,001387134078
294	-0,001439976273
293	-0,001559002441
292	-0,001374696614
291	-0,0005797174526
290	-0,000266388437
289	-0,00209084223
288	-0,001759472652
287	-0,0005608454812
286	-0,001431978075
285	-0,0009079066804
284	-0,00110196427
283	-0,0007452901918
282	-0,001266667037
281	-0,001206575776
280	-0,001047324971
279	-0,001427798416
278	-0,001635807799
277	-0,0008663153276
276	-0,001602642355
275	-0,001802370534
274	-0,001647412544
273	-0,001035445952
272	-0,0009945383063
271	-0,001669692807
270	-0,001533363247
269	-0,001307652332
268	-0,001289689448
267	-0,001560601639
266	-0,001066382392
265	-0,0003878574353
264	-0,001204459113
263	-0,001653704792
262	-0,001678769593
261	-0,001110226731
260	-0,001817012671
259	-0,001027956838
258	-0,001638335176
257	-0,0016531375
256	-0,001404370414
255	-0,001313639688
254	-0,001869441709
253	-0,001264705439
252	-0,001679749461
251	-0,001510508475
250	-0,001948202378
249	-0,001206111163
248	-0,001696974272
247	-0,001472999342
246	-0,0008292672574
245	-0,001461080392
244	-0,001102583949
243	-0,001791852759
242	-0,0009861703729
241	-0,001163360779
240	-0,000909301627
239	-0,001025632606
238	-0,001014062902
237	-0,0005850945017
236	-0,001118024229
235	-0,0007229624898
234	-0,001042780001
233	-0,00111554563
232	-0,000939162157
231	-0,0008672453696
230	-0,001138885855
229	-0,0007094722823
228	-0,0005649818922
227	-0,0008082357235
226	-0,0006119788741
225	-0,0005936253001
224	-0,0002376716875
223	-0,0003805122979
222	0,0002097787656
221	-0,001023101737
220	-0,0004696797987
