Wavelength	Abs
349	0,0149458833
348	-0,001399519504
347	-0,001093856641
346	0,0002758508199
345	0,0008718856843
344	-0,001180760912
343	-0,0008167621563
342	-0,0007111779996
341	-0,001042831573
340	-0,0008619234432
339	-0,000509809528
338	-0,0008326776442
337	-0,0008312308346
336	-0,001485279179
335	-0,001120296307
334	-0,001020415919
333	-0,0009115231223
332	-0,0006698262296
331	-0,0009904059116
330	-0,0006643467932
329	-0,0003313692578
328	-0,000103531529
327	-0,0004698866687
326	-0,00116310257
325	-0,0009585342486
324	-0,001186853391
323	-0,001389920828
322	-0,0006716871285
321	-0,0008510210901
320	-0,0001757819118
319	-0,0005021562101
318	-0,0003630283754
317	-0,0007710793288
316	-0,0007288029883
315	-0,001099795336
314	-0,001307394239
313	0,0007818383165
312	-0,001142603694
311	-0,001148644951
310	-0,002310842508
309	-0,001055536792
308	-0,001499106525
307	-0,0009873583913
306	-0,001771022449
305	-0,001124169212
304	-0,001224542153
303	-0,001676551998
302	-0,001829592045
301	-0,0009149329271
300	-0,00173420622
299	-0,00125448429
298	-0,0009909741348
297	-0,00138888869
296	-0,0016604095
295	-0,001229911228
294	-0,001931296778
293	-0,001927018748
292	-0,001244159648
291	-0,001194701181
290	-0,0003613730369
289	-0,002107586944
288	-0,001635343651
287	-0,0009978440357
286	-0,001373251667
285	-0,001006211853
284	-0,001308374922
283	-0,0008602183661
282	-0,001338414499
281	-0,001443846268
280	-0,001557558076
279	-0,0008963338332
278	-0,002090687631
277	-0,001082185423
276	-0,001598257921
275	-0,00100765808
274	-0,001193255535
273	-0,001541772275
272	-0,0009776989464
271	-0,00109401159
270	-0,001209466951
269	-0,001329691848
268	-0,0009687107522
267	-0,00126800919
266	-0,001056621317
265	-9,297244833e-05
264	-0,001133567304
263	-0,001548220753
262	-0,001119521796
261	-0,001041230513
260	-0,001375574037
259	-0,001138989115
258	-0,0008467840962
257	-0,00103596237
256	-0,001564057893
255	-0,001089467085
254	-0,001558022341
253	-0,0009690723382
252	-0,001423463807
251	-0,001357046305
250	-0,0007418791065
249	-0,00116320583
248	-0,00124942523
247	-0,001591139589
246	-0,0009027402848
245	-0,001222786843
244	-0,001020777505
243	-0,001294799615
242	-0,001030900865
241	-0,0008174339309
240	-0,0007946448168
239	-0,0006787688471
238	-0,0009434499079
237	-0,0009550731629
236	-0,0007054923335
235	-0,0008263218333
234	-0,0013615879
233	-0,001208227943
232	-0,0009088882944
231	-0,00109803956
230	-0,001325459569
229	-0,0009983089985
228	-0,001128455158
227	-0,0007484428934
226	-0,0008457506774
225	-0,000655455573
224	-0,0005756845931
223	-0,001112498925
222	-0,0003097963054
221	-0,001441730652
220	-0,0009607555694
