Wavelength	Abs
349	0,01632092334
348	-0,001130365767
347	-0,0002692341513
346	0,0001396254665
345	-0,0005435756757
344	-0,0003942713665
343	-0,0002740976634
342	0,0004783253826
341	-0,0005960552371
340	-0,000983639271
339	-0,0002693893621
338	-0,001343937009
337	-0,0002939133556
336	-0,00124421122
335	0,0003806128225
334	-0,001363032963
333	-0,0007918542251
332	-0,0004335288249
331	-0,001019382849
330	-0,001120502944
329	-0,000982244499
328	-0,0002887396258
327	-0,0008587199263
326	-0,001011273707
325	-0,0005930566113
324	-0,000548591197
323	-0,0006813017535
322	-0,0004745927872
321	-0,001050836989
320	-0,001157939201
319	-0,001558796153
318	-0,0008602183661
317	8,825422992e-05
316	-0,001105837291
315	-0,0002409832668
314	-0,0006309002638
313	0,001022611512
312	-0,0007292164373
311	-0,0007023910293
310	-0,001036788803
309	-0,000765032717
308	-0,001439666725
307	-0,001319265808
306	-0,002081722487
305	-0,001169298543
304	-0,001673715538
303	-0,001841707155
302	-0,001732762321
301	-0,001412730315
300	-0,001430636505
299	-0,0009323429549
298	-0,001293818932
297	-0,001687794691
296	-0,001815208234
295	-0,001322156168
294	-0,00118618214
293	-0,001840469893
292	-0,001470729127
291	-0,001233215211
290	-0,0008105611196
289	-0,002432410372
288	-0,00142459909
287	-0,001010343898
286	-0,001746220863
285	-0,0007855495205
284	-0,001497971476
283	-0,0008760289638
282	-0,001299703261
281	-0,0008941122214
280	-0,0009318263619
279	-0,0008915289654
278	-0,001605272992
277	-0,001199554303
276	-0,00127642334
275	-0,001478984603
274	-0,001647360972
273	-0,001418045489
272	-0,001320917509
271	-0,001488787704
270	-0,001319885137
269	-0,001038751449
268	-0,001006366801
267	-0,001608058345
266	-0,001931863721
265	-0,00131477532
264	-0,001563335652
263	-0,001891040476
262	-0,001122103655
261	-0,001362207229
260	-0,001840315294
259	-0,0007918025367
258	-0,001235125354
257	-0,001622449141
256	-0,00165122922
255	-0,001552244532
254	-0,00142361864
253	-0,001732143573
252	-0,002008706331
251	-0,001762360102
250	-0,001267286483
249	-0,001489767921
248	-0,001462421962
247	-0,001501325052
246	-0,001089776866
245	-0,002005201997
244	-0,001087556244
243	-0,001893463195
242	-0,001402873895
241	-0,0008397051133
240	-0,0007168635493
239	-0,001233989606
238	-0,00163843832
237	-0,0007520606741
236	-0,001129229786
235	-0,0009942799807
234	-0,001075265231
233	-0,00155668112
232	-0,0006099625607
231	-0,001146373106
230	-0,0009787320159
229	-0,001106663607
228	-0,001031727181
227	-0,0009986705845
226	-0,0006105313078
225	-0,0008358813357
224	-0,0005829230067
223	-0,0005532447831
222	-0,0003638560302
221	-0,001167543116
220	-0,0006602630601
