Wavelength	Abs
349	0,1126441807
348	0,09665031731
347	0,09650782496
346	0,09833756834
345	0,09782724082
344	0,09770228714
343	0,09894376993
342	0,09945553541
341	0,09973791987
340	0,09870371968
339	0,1007691324
338	0,100282155
337	0,1023650989
336	0,1018249542
335	0,1026540622
334	0,1035909131
333	0,1042330265
332	0,1053046733
331	0,1043028012
330	0,1060637534
329	0,1064380705
328	0,1073976457
327	0,1072293222
326	0,1087817401
325	0,1091998145
324	0,1103664637
323	0,1106362566
322	0,112164557
321	0,113958858
320	0,1135799587
319	0,1153548062
318	0,1163919717
317	0,1184757128
316	0,1188944057
315	0,1202008948
314	0,1217785031
313	0,12531735
312	0,126436621
311	0,1275209188
310	0,1306471229
309	0,1347560734
308	0,132566765
307	0,1376095265
306	0,143572107
305	0,1536794305
304	0,1641338915
303	0,1785079092
302	0,1957731098
301	0,2165141702
300	0,2401228249
299	0,2661069632
298	0,2913300097
297	0,3170585036
296	0,3414016068
295	0,3654676378
294	0,388327539
293	0,4121169448
292	0,4361290038
291	0,460334897
290	0,4835738242
289	0,5033124089
288	0,5227773786
287	0,5427088141
286	0,5596862435
285	0,5774194598
284	0,5947005153
283	0,6127268672
282	0,6285492778
281	0,6457588673
280	0,6626953483
279	0,6811928153
278	0,6978363991
277	0,7167415619
276	0,7339107394
275	0,752101779
274	0,7695740461
273	0,7859706283
272	0,8029484153
271	0,8186303973
270	0,8328362107
269	0,8463625908
268	0,8592218161
267	0,8698422313
266	0,8799536824
265	0,888645649
264	0,8947420716
263	0,8997986317
262	0,9038429856
261	0,9048736691
260	0,902849257
259	0,9011545777
258	0,8969981074
257	0,8923709393
256	0,8860269785
255	0,8797675967
254	0,8738768697
253	0,8664682508
252	0,8594278097
251	0,85299474
250	0,8453369141
249	0,8379910588
248	0,8299693465
247	0,8235920072
246	0,8192099333
245	0,815146625
244	0,8138356805
243	0,8124650121
242	0,8145073056
241	0,8180006146
240	0,8244107366
239	0,8328965306
238	0,8444832563
237	0,8596188426
236	0,8785860538
235	0,9020577669
234	0,9300981164
233	0,9626000524
232	1,000492334
231	1,042612791
230	1,090479851
229	1,14386797
228	1,206417084
227	1,276337624
226	1,355825782
225	1,446315885
224	1,551293969
223	1,673249722
222	1,813817263
221	1,974250317
220	2,168782949
