Wavelength	Abs
349	0,1085728183
348	0,09287513047
347	0,09288484603
346	0,09572771937
345	0,09551218152
344	0,09557108581
343	0,09483912587
342	0,09607508034
341	0,09633956105
340	0,09647174925
339	0,09704541415
338	0,09795664251
337	0,09861730039
336	0,0989099592
335	0,09920701385
334	0,09982462227
333	0,1002709717
332	0,1014425233
331	0,1019002944
330	0,1025104746
329	0,1034645289
328	0,1038741916
327	0,1046021804
326	0,1049150825
325	0,1061404943
324	0,105973281
323	0,1073158756
322	0,1085058525
321	0,1091524139
320	0,1093098372
319	0,1102722213
318	0,1116371974
317	0,1123653576
316	0,1136569306
315	0,1150158718
314	0,1159338579
313	0,1187103018
312	0,1191366166
311	0,1190196872
310	0,1208248436
309	0,1233729795
308	0,1181171089
307	0,1202431321
306	0,1218130141
305	0,1231266707
304	0,1249862686
303	0,1275413334
302	0,1290369183
301	0,1317356676
300	0,1330004036
299	0,1357314438
298	0,1379107684
297	0,1398812234
296	0,1423026174
295	0,1449958682
294	0,1478017122
293	0,1507000923
292	0,1541942358
291	0,1580294669
290	0,161686331
289	0,1639926732
288	0,1676947922
287	0,1719094068
286	0,1744073182
285	0,1780731976
284	0,1809871197
283	0,184759587
282	0,1880025566
281	0,1914161146
280	0,1944263577
279	0,1978790909
278	0,2013698369
277	0,2049473822
276	0,2085332125
275	0,2120913565
274	0,2154600173
273	0,2193415463
272	0,2245797664
271	0,2293624729
270	0,2339315712
269	0,2393324077
268	0,2443553209
267	0,2501713037
266	0,2564015388
265	0,2636165023
264	0,2706483006
263	0,277630806
262	0,28592363
261	0,2939656079
260	0,3014152348
259	0,3095679879
258	0,3165362179
257	0,3246790767
256	0,331987828
255	0,3406097889
254	0,3493430912
253	0,3584368825
252	0,3666806221
251	0,3747928739
250	0,3825061023
249	0,3894666731
248	0,3950070441
247	0,4002874196
246	0,4054889977
245	0,4096005559
244	0,4141505361
243	0,41823861
242	0,4222550988
241	0,4249089062
240	0,4275795221
239	0,4295943081
238	0,4305095971
237	0,4325380921
236	0,4332551062
235	0,4358469248
234	0,4380608797
233	0,4406916797
232	0,4448796809
231	0,4505412877
230	0,4564072788
229	0,4669628739
228	0,4793269634
227	0,4961213171
226	0,517858088
225	0,5471993089
224	0,5831970572
223	0,6290438771
222	0,6854447722
221	0,7528047562
220	0,8349286318
