Wavelength	Abs
349	0,1106573269
348	0,09423395991
347	0,09399563074
346	0,09645400941
345	0,09621462226
344	0,09551566839
343	0,09777154028
342	0,09725805372
341	0,09759422392
340	0,09719850123
339	0,09916306287
338	0,09830458462
337	0,09983550012
336	0,09915428609
335	0,1000045389
334	0,1007748097
333	0,100960575
332	0,1026479974
331	0,1022965237
330	0,103906706
329	0,1040909216
328	0,1048254073
327	0,105298996
326	0,1059446037
325	0,1069922
324	0,1078321785
323	0,1086091846
322	0,1097477823
321	0,1113111898
320	0,1117626056
319	0,1128827929
318	0,1133466735
317	0,1151710451
316	0,1153751612
315	0,1170983538
314	0,1194207817
313	0,121630922
312	0,1215800941
311	0,1228783801
310	0,1239496768
309	0,1266828775
308	0,1232613251
307	0,1260836422
306	0,1282475591
305	0,133001253
304	0,1368841529
303	0,142958194
302	0,1491623521
301	0,155936718
300	0,1645087451
299	0,1739764959
298	0,1830349565
297	0,1917126626
296	0,2007541806
295	0,2100284398
294	0,2196494788
293	0,2299229503
292	0,2417610735
291	0,2539812624
290	0,2673126161
289	0,2798411548
288	0,2950218916
287	0,3121958971
286	0,3312570155
285	0,3532690406
284	0,3773343265
283	0,4056066871
282	0,4354769886
281	0,4692779779
280	0,5042000413
279	0,542088747
278	0,5796968341
277	0,6191233993
276	0,6574562192
275	0,6963086724
274	0,734531343
273	0,7717740536
272	0,8070045114
271	0,8425521851
270	0,8747674823
269	0,9052246213
268	0,9318438768
267	0,9572349191
266	0,9791539907
265	0,9980549216
264	1,012492418
263	1,02487886
262	1,03399241
261	1,039519906
260	1,041485071
259	1,041399121
258	1,038434267
257	1,033883929
256	1,027455211
255	1,020258546
254	1,011450648
253	1,003315449
252	0,994510591
251	0,9852185845
250	0,9775169492
249	0,9690646529
248	0,9608648419
247	0,9538881779
246	0,9482058883
245	0,9452514648
244	0,9436690211
243	0,9443090558
242	0,948392272
241	0,9526470304
240	0,9596748948
239	0,9697526693
238	0,9815946817
237	0,9974224567
236	1,016340733
235	1,038400888
234	1,064154387
233	1,093865633
232	1,128394842
231	1,166938663
230	1,208899021
229	1,258285761
228	1,31219399
227	1,373650312
226	1,442412734
225	1,523826361
224	1,615241647
223	1,725028276
222	1,853851199
221	2,00697279
220	2,190753937
