Wavelength	Abs
349	0,1097482145
348	0,09517726302
347	0,09485822171
346	0,09647081792
345	0,09732010216
344	0,09695301205
343	0,09768491238
342	0,09710293263
341	0,09703184664
340	0,09779565781
339	0,09930948913
338	0,09856864065
337	0,1004858837
336	0,09987107664
335	0,100870572
334	0,1018745303
333	0,1018894613
332	0,1030817702
331	0,1025531888
330	0,10390158
329	0,1046429202
328	0,1059296057
327	0,1069277599
326	0,1065113023
325	0,1083723083
324	0,1093108729
323	0,1099579036
322	0,1097798496
321	0,1118591204
320	0,1128633916
319	0,1146330088
318	0,1145938486
317	0,1162725613
316	0,1168254316
315	0,1195901856
314	0,1205142811
313	0,1242116392
312	0,1246177331
311	0,1253404021
310	0,1282916665
309	0,1324457675
308	0,1297766119
307	0,1332763731
306	0,1398130655
305	0,1484742463
304	0,157556057
303	0,1707407087
302	0,1849154383
301	0,2033463717
300	0,2236994654
299	0,2464735806
298	0,269454807
297	0,2916630805
296	0,3111791611
295	0,3325360417
294	0,353998065
293	0,3745466471
292	0,3961590827
291	0,4184734225
290	0,4398686588
289	0,4571247101
288	0,4774869382
287	0,4961660206
286	0,513522625
285	0,5331996083
284	0,5519634485
283	0,5716412067
282	0,5910099149
281	0,612823844
280	0,6340143681
279	0,6552932262
278	0,6769154072
277	0,7013234496
276	0,723747611
275	0,7457712293
274	0,7677173615
273	0,788143158
272	0,8100558519
271	0,8294488192
270	0,8472447991
269	0,8653707504
268	0,8802921772
267	0,8942580223
266	0,9059396982
265	0,9182441235
264	0,9257924557
263	0,9321119785
262	0,9362729788
261	0,9383258224
260	0,9378390312
259	0,9351172447
258	0,9319146872
257	0,9261519909
256	0,9206779599
255	0,9133965969
254	0,9075117111
253	0,9002636671
252	0,8914240599
251	0,8849130273
250	0,8759533763
249	0,8695033193
248	0,8618648648
247	0,8538888693
246	0,8493537307
245	0,8453278542
244	0,8433070779
243	0,8431280255
242	0,8453012109
241	0,8486987352
240	0,8553743958
239	0,8643100858
238	0,8753616214
237	0,8904381394
236	0,9094976783
235	0,9319298267
234	0,9589796662
233	0,989413321
232	1,025071263
231	1,066658378
230	1,111797333
229	1,164197326
228	1,222259164
227	1,287416816
226	1,361465216
225	1,446550488
224	1,545542717
223	1,659819126
222	1,793730378
221	1,949921489
220	2,137337208
