Wavelength	Abs
349	0,01557383966
348	0,0006099650636
347	-0,00178906857
346	-0,0003512857947
345	-0,0006484251353
344	-0,0007272523944
343	-0,0004544750263
342	0,0004114452167
341	0,0003417515545
340	-0,0008012077888
339	0,0001066632904
338	-0,0006266611163
337	-0,0003784949658
336	0,0001898633054
335	-0,0006013804232
334	-0,0006121856277
333	-0,0002707863459
332	-2,107066757e-05
331	-0,0007075081812
330	-0,0004063231172
329	-0,0001961713278
328	0,000212161438
327	-0,0002793750318
326	-0,0006926735514
325	-0,0003321969707
324	-0,0006192166475
323	1,346072395e-06
322	-0,0007922676741
321	-0,000802086317
320	-4,260621427e-05
319	-0,0002006734285
318	-0,00064656412
317	-0,000346164481
316	-0,0006602630601
315	-0,0007057507755
314	-0,001421244815
313	3,813170406e-05
312	-0,0006154426956
311	-0,00150808366
310	-0,002014014171
309	-0,002399820369
308	-0,001513604075
307	-0,001665360644
306	-0,002072808798
305	-0,0006485285121
304	-0,001378876856
303	-0,001843975508
302	-0,001936399494
301	-0,001059875009
300	-0,001382334623
299	-0,0009380256524
298	-0,0008928205934
297	-0,001358594513
296	-0,002183368197
295	-0,001258097822
294	-0,001403028728
293	-0,002277419437
292	-0,001457881299
291	-0,0009087849758
290	-0,0007230658666
289	-0,00219748239
288	-0,00151293329
287	-0,001045155805
286	-0,001651383936
285	-0,0009315680945
284	-0,001735237543
283	-0,0006604698719
282	-0,0009823995642
281	-0,001153188874
280	-0,0007408454549
279	-0,0006617104518
278	-0,001963097136
277	-0,001271932386
276	-0,001416806947
275	-0,001041023992
274	-0,001267493004
273	-0,00157380756
272	-0,001328917686
271	-0,001013753004
270	-0,001816651784
269	-0,0009043418686
268	-0,001848821412
267	-0,001697850879
266	-0,001702131238
265	-0,0006467192434
264	-0,0009575011209
263	-0,001872843946
262	-0,0009999618633
261	-0,00116847246
260	-0,001533569652
259	-0,001272500143
258	-0,00124410796
257	-0,001134961494
256	-0,0008366047405
255	-0,0008631634992
254	-0,001641429728
253	-0,001002699486
252	-0,001646638964
251	-0,000982967671
250	-0,001014424372
249	-0,0008831589948
248	-0,001253400114
247	-0,001224438893
246	-0,001342543517
245	-0,0008883773116
244	-0,0008007943979
243	-0,001195991877
242	-0,0009344093851
241	-0,0006168385153
240	-0,0003158492618
239	-0,000504483236
238	-0,001197334263
237	-0,0002866701107
236	-0,0001933768945
235	-0,0009838459082
234	-0,0006393785006
233	-0,001650816528
232	-0,0001524416002
231	-0,001150968601
230	-0,001284682425
229	-0,0009538850281
228	-0,0006385513698
227	-0,0008726705564
226	-0,0005139981513
225	-0,0008189841756
224	-0,0004370975075
223	-0,0009837942198
222	-6,15007084e-05
221	-0,001254845643
220	-0,0009916456183
