Wavelength	Abs
349	0,1107564643
348	0,09507920593
347	0,09570784867
346	0,09807809442
345	0,09790643305
344	0,09687852114
343	0,09885469824
342	0,09835399687
341	0,0986090824
340	0,09938364476
339	0,0995355472
338	0,09936867654
337	0,1002592295
336	0,1004165635
335	0,1020313054
334	0,101513125
333	0,1024986729
332	0,103703998
331	0,1033582687
330	0,1049665064
329	0,1056639105
328	0,1069248468
327	0,1072353199
326	0,1073234379
325	0,1090575382
324	0,1091273576
323	0,1096433103
322	0,1107965857
321	0,1129819676
320	0,1123447046
319	0,1147384569
318	0,1146380007
317	0,1162587926
316	0,1162585169
315	0,1187529042
314	0,120243609
313	0,1234276295
312	0,1238371134
311	0,1249277294
310	0,1269553006
309	0,1304611862
308	0,127359733
307	0,1312662661
306	0,1351853609
305	0,1421684623
304	0,1489022225
303	0,1580876112
302	0,1681373417
301	0,1807681173
300	0,1951444149
299	0,2112294883
298	0,2265807837
297	0,2414989173
296	0,2570751905
295	0,2729362249
294	0,2883748412
293	0,3031170666
292	0,3205187321
291	0,3368127048
290	0,3543483317
289	0,3696782887
288	0,3873974383
287	0,4045836329
286	0,4237425327
285	0,4447000027
284	0,4653655291
283	0,4902287424
282	0,5153185129
281	0,5428446531
280	0,5707605481
279	0,6003909707
278	0,6305897236
277	0,662288487
276	0,6930658817
275	0,7240986228
274	0,7544568777
273	0,7839426994
272	0,8122200966
271	0,8402160406
270	0,8653554916
269	0,8895492554
268	0,9104691148
267	0,930200696
266	0,9476605654
265	0,9634918571
264	0,9738853574
263	0,9836912155
262	0,9902253747
261	0,9938489795
260	0,99458462
259	0,9940098524
258	0,9911421537
257	0,9861364961
256	0,9790620804
255	0,9727190137
254	0,9649598598
253	0,9575316906
252	0,9483614564
251	0,9400070906
250	0,9320201278
249	0,9238331318
248	0,9158701897
247	0,9090800285
246	0,9040637612
245	0,9006444216
244	0,8982192874
243	0,8986093402
242	0,9007908106
241	0,9055284858
240	0,9125793576
239	0,9219809175
238	0,9337810874
237	0,9507852197
236	0,9693128467
235	0,9926165938
234	1,019036055
233	1,051032662
232	1,08696568
231	1,127127051
230	1,173990726
229	1,225902796
228	1,283146143
227	1,350266457
226	1,425212383
225	1,512378335
224	1,612334251
223	1,728377461
222	1,864183664
221	2,024073362
220	2,208503008
