Wavelength	Abs
349	0,110374175
348	0,09409232438
347	0,0944320038
346	0,09561575949
345	0,09574853629
344	0,09494273365
343	0,0968355909
342	0,09648565203
341	0,09660895914
340	0,09696929157
339	0,09880133718
338	0,09799932688
337	0,09912124276
336	0,09965031594
335	0,1009142324
334	0,09940600395
333	0,1008632258
332	0,102429688
331	0,1020783857
330	0,1027827784
329	0,1032884568
328	0,1041769907
327	0,1047981605
326	0,1043223515
325	0,105926007
324	0,1059434786
323	0,1074074283
322	0,1080515906
321	0,1098412797
320	0,1103917658
319	0,1105628908
318	0,1122083664
317	0,1132632717
316	0,1146518514
315	0,1152229533
314	0,116351299
313	0,1188141555
312	0,1191911474
311	0,1197593808
310	0,1209961027
309	0,1233781353
308	0,1175085008
307	0,1189923137
306	0,12057814
305	0,1230209619
304	0,1247050986
303	0,1266952157
302	0,128154844
301	0,1309133023
300	0,1329461485
299	0,1355727017
298	0,1382030696
297	0,1402550489
296	0,1421964765
295	0,1451079398
294	0,147501424
293	0,1504752934
292	0,1540285647
291	0,1574521065
290	0,1618617773
289	0,1627662331
288	0,1664781868
287	0,1706952155
286	0,1730260551
285	0,17707932
284	0,1799690723
283	0,1834955066
282	0,1860681027
281	0,1902388334
280	0,1936909109
279	0,1961352676
278	0,1994291544
277	0,2034487873
276	0,2069360912
275	0,211039573
274	0,2145113498
273	0,2188686281
272	0,2226642519
271	0,2277696878
270	0,2330427021
269	0,2377305329
268	0,2427418232
267	0,2487505823
266	0,2550676465
265	0,2629492283
264	0,268917501
263	0,2769295275
262	0,284779042
261	0,2928133607
260	0,3005485833
259	0,3079320192
258	0,3156772852
257	0,3234092295
256	0,331549257
255	0,3392077982
254	0,3483279049
253	0,3570321202
252	0,3652068675
251	0,3733996451
250	0,3807588518
249	0,3877348304
248	0,3941291571
247	0,3988378346
246	0,4040062129
245	0,408735007
244	0,4132402241
243	0,4166470468
242	0,4205466211
241	0,4242837131
240	0,4266268015
239	0,4276783168
238	0,4289105535
237	0,4309361577
236	0,4319835305
235	0,4336357117
234	0,4366691411
233	0,4386536777
232	0,442750901
231	0,4482587278
230	0,4547066689
229	0,4642034471
228	0,4768577814
227	0,4929756224
226	0,516006887
225	0,5444762111
224	0,5813171864
223	0,6268413663
222	0,6830173135
221	0,7509359717
220	0,8325253725
