Wavelength	Abs
349	0,1125657409
348	0,09649606049
347	0,0970569998
346	0,09850462526
345	0,09857481718
344	0,09710293263
343	0,09837753326
342	0,09895557165
341	0,09998235106
340	0,098952353
339	0,099905774
338	0,1017171964
337	0,1022122726
336	0,101662986
335	0,1030684114
334	0,1027567014
333	0,1043636277
332	0,1042254642
331	0,1042168736
330	0,107099548
329	0,1076313406
328	0,1079879254
327	0,1084565669
326	0,1090622619
325	0,1100910008
324	0,110822618
323	0,1117854416
322	0,1119292527
321	0,1134446785
320	0,1139306575
319	0,1159398407
318	0,1163418218
317	0,1184242964
316	0,1179701835
315	0,1205590069
314	0,1225642115
313	0,1242565066
312	0,1251172423
311	0,126299426
310	0,1278112382
309	0,1308338642
308	0,1283982843
307	0,130970791
306	0,1347512752
305	0,1407700926
304	0,1467607766
303	0,1542438865
302	0,1636544913
301	0,1750881374
300	0,1874197572
299	0,2010023147
298	0,2150186449
297	0,2288932651
296	0,2414883524
295	0,2554265559
294	0,26840204
293	0,2824276984
292	0,2977868319
291	0,3133776784
290	0,3293729126
289	0,3433649838
288	0,3609485328
287	0,3788017631
286	0,396844089
285	0,4183494151
284	0,4407044649
283	0,4659959078
282	0,493175298
281	0,5225968957
280	0,5536698699
279	0,5863870978
278	0,6186253428
277	0,6532601714
276	0,6862879395
275	0,7207437158
274	0,7539147735
273	0,7859801054
272	0,8165342808
271	0,84694314
270	0,8744853735
269	0,9010263085
268	0,9242874384
267	0,9454126358
266	0,9644192457
265	0,9808983207
264	0,9939327836
263	1,003433943
262	1,011028647
261	1,015794754
260	1,016783834
259	1,01589334
258	1,012604952
257	1,008533359
256	1,001375318
255	0,9949846864
254	0,9869749546
253	0,9784833789
252	0,9702001214
251	0,9611229897
250	0,9523082376
249	0,9450292587
248	0,9366298914
247	0,9299846888
246	0,9247754216
245	0,9207971096
244	0,9198171496
243	0,9200048447
242	0,9230751991
241	0,9280978441
240	0,9340288043
239	0,9442252517
238	0,9561577439
237	0,9722267389
236	0,9911272526
235	1,013893127
234	1,040021777
233	1,071323752
232	1,106363654
231	1,146198988
230	1,19077301
229	1,241422534
228	1,298870921
227	1,362071753
226	1,434705019
225	1,519554257
224	1,615403891
223	1,728949785
222	1,860518813
221	2,017215014
220	2,205275297
