Wavelength	Abs
349	0,1132988855
348	0,09709114581
347	0,09574492276
346	0,09856653214
345	0,09795375168
344	0,0978115499
343	0,09831435233
342	0,09933916479
341	0,09901633859
340	0,1000946909
339	0,1021037996
338	0,1016188934
337	0,1014533117
336	0,1025217175
335	0,1036269963
334	0,1034264565
333	0,1050161123
332	0,1057744622
331	0,105211392
330	0,1063218936
329	0,1073910818
328	0,1073784903
327	0,108173281
326	0,1089419872
325	0,1098937839
324	0,1106038615
323	0,1114733741
322	0,1120905355
321	0,1136038974
320	0,1140250266
319	0,1154994294
318	0,1168438941
317	0,1181099042
316	0,1184865236
315	0,1209224984
314	0,1217492819
313	0,124583967
312	0,1255929023
311	0,1276021302
310	0,1300518662
309	0,1342002153
308	0,1338053644
307	0,1377727836
306	0,1440416127
305	0,1540006697
304	0,1646924764
303	0,1799112111
302	0,197463274
301	0,2181210667
300	0,242780298
299	0,26939556
298	0,2961533666
297	0,3216297925
296	0,3468207717
295	0,3711844683
294	0,3954900503
293	0,4196636975
292	0,4445385337
291	0,4699538052
290	0,4927481711
289	0,5134193301
288	0,5329982638
287	0,5521623492
286	0,5705165863
285	0,5881649852
284	0,6052374244
283	0,6240862012
282	0,6408144236
281	0,6574544907
280	0,6752725244
279	0,6931669712
278	0,7093401551
277	0,7286657095
276	0,7472134233
275	0,7655282617
274	0,7822472453
273	0,7988865376
272	0,8152956963
271	0,8306111693
270	0,8448539376
269	0,858269453
268	0,8703991175
267	0,8820989728
266	0,8909856677
265	0,9004955292
264	0,9066676497
263	0,9104660153
262	0,9137757421
261	0,9141789079
260	0,9134138227
259	0,910918653
258	0,9071344137
257	0,9018009901
256	0,8952078223
255	0,8885599375
254	0,881699264
253	0,8746795058
252	0,8665624857
251	0,8599481583
250	0,8525364995
249	0,8454089761
248	0,8376728296
247	0,8302175403
246	0,8258321881
245	0,8213818669
244	0,8192307949
243	0,8182021379
242	0,8203191161
241	0,8240040541
240	0,8296235204
239	0,838337481
238	0,8485915065
237	0,8652412891
236	0,8842288256
235	0,9074584842
234	0,9344075918
233	0,9661405683
232	1,00309515
231	1,044098854
230	1,091829181
229	1,14556253
228	1,20517838
227	1,272286415
226	1,348444581
225	1,438084245
224	1,537051201
223	1,654874206
222	1,790930867
221	1,950323105
220	2,137978554
