Wavelength	Abs
349	0,1103251129
348	0,09358432144
347	0,0943242982
346	0,09533276409
345	0,09503467381
344	0,09527934343
343	0,09557137638
342	0,09623597562
341	0,09666852653
340	0,09690589458
339	0,09933633357
338	0,09746810794
337	0,09920187294
336	0,09844701737
335	0,100767009
334	0,100853689
333	0,1014324203
332	0,1016608328
331	0,1011055484
330	0,1037401557
329	0,1042290479
328	0,1053266153
327	0,1048573777
326	0,1053172424
325	0,1072540432
324	0,1079307348
323	0,1080307141
322	0,1096188575
321	0,110732913
320	0,1106951386
319	0,1129514799
318	0,1132121384
317	0,1154017001
316	0,1149931699
315	0,1175425351
314	0,1185865477
313	0,1209986284
312	0,122343719
311	0,122650139
310	0,1250725389
309	0,1285429001
308	0,1253419518
307	0,1286898851
306	0,1334003657
305	0,1387025416
304	0,1452872604
303	0,1534640491
302	0,1620889902
301	0,1750541627
300	0,1873838902
299	0,2029715031
298	0,2174935043
297	0,2319282591
296	0,246347487
295	0,2604300082
294	0,2739823163
293	0,2892377079
292	0,3055326045
291	0,321171999
290	0,3380342424
289	0,353179276
288	0,3699354827
287	0,3881945312
286	0,4067150652
285	0,4278231561
284	0,4482232034
283	0,4737276733
282	0,5000933409
281	0,5278443694
280	0,5576278567
279	0,5896158814
278	0,6195583344
277	0,6523422003
276	0,6843419671
275	0,7168587446
274	0,7479888201
273	0,7786229253
272	0,8081238866
271	0,8362967968
270	0,8630728722
269	0,8877077699
268	0,9101593494
267	0,9312505722
266	0,9485601783
265	0,9639536142
264	0,9755045176
263	0,9855256081
262	0,9918183088
261	0,9970440269
260	0,9980303645
259	0,9968368411
258	0,9931305051
257	0,9876500368
256	0,981670022
255	0,9743846059
254	0,9665175676
253	0,9588685036
252	0,9504455328
251	0,9418985844
250	0,9336590767
249	0,924706459
248	0,9168612957
247	0,9099135399
246	0,9056284428
245	0,9008479714
244	0,8999162912
243	0,899366796
242	0,9026849866
241	0,9068023562
240	0,9143126607
239	0,92267555
238	0,9348531365
237	0,9502723813
236	0,9691130519
235	0,9916205406
234	1,019155264
233	1,048696876
232	1,084788322
231	1,122412801
230	1,16782093
229	1,218416691
228	1,273926735
227	1,33797276
226	1,41069746
225	1,492595553
224	1,58927989
223	1,701365113
222	1,833383441
221	1,987865448
220	2,17229867
